Date;Caused by E;Caused by I;Caused by Iu;Caused by H;Caused by E1;Caused by I1;Caused by Iu1;Caused by H1;Caused by E2;Caused by I2;Caused by Iu2;Caused by H2;
21-Dec-2020;1345557.397144533;2682663.1456375066;1323995.107475399;360012.14236070873;1345548.7852869292;2682652.319899387;1323992.6714270753;360011.92981471703;8.611857603659125;10.825738119516641;2.436048323844674;0.21254599167617425;
21-Dec-2020;1347247.4571218672;2686556.7771840016;1326412.224462285;360262.5720370917;1347238.66343464;2686545.6332549234;1326409.6965537511;360262.3518543532;8.793687227225368;11.143929078125193;2.5279085339055434;0.22018273851868816;
21-Dec-2020;1348938.110538635;2690454.547043808;1328836.226184888;360512.55398983834;1348929.1332413221;2690443.081094611;1328833.604230234;360512.32600487187;8.977297312705343;11.465949196602681;2.621954654000311;0.22798496646984304;
21-Dec-2020;1350629.4017909649;2694356.36626997;1331267.4631935172;360762.0825767089;1350620.2390616245;2694344.574456618;1331264.7449618801;360761.8466243217;9.162729340347582;11.791813351909209;2.7182316371189543;0.23595238723121983;
21-Dec-2020;1352321.3757775093;2698262.1523171323;1333706.2826126332;361011.15200313734;1352312.0257527658;2698250.030777959;1333703.4658277142;361010.9079184387;9.350024743447035;12.121539173376183;2.8167849188908556;0.2440846986051181;
22-Dec-2020;1354014.0779034807;2702171.828869984;1336153.028230336;361259.7563300962;1354004.5386785339;2702159.3737230343;1336150.1105698845;361259.5039485097;9.539224946937598;12.45514694982436;2.917660451528581;0.252381586537793;
22-Dec-2020;1355707.54440273;2706085.3255337463;1338604.8691036373;361507.9298068211;1355697.8140321255;2706072.532874215;1338601.848336056;361507.66896270437;9.730370604359964;12.79265953136315;3.0207675811041406;0.2608441167215949;
22-Dec-2020;1357401.7925130378;2710002.5765248546;1341058.858464674;361755.70874019753;1357391.8690123039;2709989.4424227034;1341055.7324634676;361755.4392667152;9.923500733939882;13.134102151205674;3.1260012065634166;0.26947348233311696;
22-Dec-2020;1359096.829939666;2713923.5191766466;1343515.1056155143;362003.0912065985;1359086.7112862626;2713910.0396744194;1343511.8722367457;362002.8129369765;10.118653403366723;13.47950222713622;3.2333787687198527;0.2782696219838146;
22-Dec-2020;1360792.664463612;2717848.093487509;1345973.717511556;362250.0752251129;1360782.3485971;2717834.2645982625;1345970.3745936041;362249.7879926316;10.31586651189919;13.828889246501266;3.3429179519344125;0.2872324812697229;
22-Dec-2020;1362489.303941175;2721776.2420390146;1348434.798828957;362496.6587612517;1362478.7887633545;2721762.0597443287;1348431.3441922506;362496.3623992376;10.51517782049065;14.182294686035323;3.454636706195781;0.29636201414443647;
23-Dec-2020;1364186.756303464;2725707.90991672;1350898.4520302026;362742.8397304884;1364176.0396784833;2725693.370164783;1350894.8834769344;362742.53407230426;10.716624980690803;14.539751936635916;3.568553268120162;0.3056581841768182;
23-Dec-2020;1365727.4070415339;2729285.095867271;1353137.4203445723;362966.29042013723;1365716.5059190884;2729270.227637043;1353133.7464631335;362965.9761670284;10.901122445439036;14.868230227817442;3.673881438826072;0.31425310882555585;
23-Dec-2020;1367107.3969785122;2732507.0763350655;1355148.4020487322;363167.0449876343;1367096.3290895238;2732491.9090060545;1355144.6317748488;363166.7228560662;11.067888988486658;15.16732901102702;3.7702738832930867;0.322131568126778;
23-Dec-2020;1368480.5677356527;2735730.81329036;1357155.3360584797;363367.4647514988;1368469.332469667;2735715.3436234565;1357151.4678877417;363367.13460529054;11.235265985567727;15.469666903502036;3.868170737871071;0.3301462082480197;
23-Dec-2020;1369847.0751605993;2738955.7331326213;1359158.0798547459;363567.54974134464;1369835.6718719837;2738939.9579449925;1359154.112299305;363567.2114443761;11.403288615685739;15.775187628880275;3.967555440960313;0.33829696851948876;
23-Dec-2020;1371207.062717817;2742181.281433457;1361156.4806992388;363767.29878180806;1371195.4907277816;2742165.1975950785;1361152.4122888641;363766.952198107;11.571990035462973;16.083838378517306;4.068410374678815;0.34658370102122865;
24-Dec-2020;1372560.666788054;2745406.932992584;1363150.3834397485;363966.71025879984;1372548.9253860114;2745390.537421956;1363146.2127224586;363966.3552525955;11.741402042515569;16.39557062787266;4.170717289849935;0.35500620435837105;
24-Dec-2020;1373908.0461643627;2748632.190763347;1365149.9997528244;364166.9671087237;1373896.1346063043;2748615.480423412;1365145.7247420175;364166.60349310737;11.911558058270332;16.71033993506026;4.275010807052761;0.36361561635353123;
24-Dec-2020;1375249.4118301503;2751856.5878806054;1367165.9044933426;364369.26372100034;1375237.3293337577;2751839.5597745427;1367161.5226148532;364368.8912556576;12.082496392482174;17.028106062833036;4.3818784893695;0.37246534274995713;
24-Dec-2020;1376584.9985039132;2755079.6903257994;1369198.6664454506;364573.62103191175;1376572.7442461047;2755062.3414926045;1369194.175037295;364573.2394722045;12.254257808379533;17.348833194781804;4.491408155521057;0.3815597072345449;
24-Dec-2020;1377915.0358823503;2758301.0965177836;1371248.851687947;364780.0596962316;1377902.608999547;2758283.4240279133;1371244.24799935;364779.66879316693;12.426882803231393;17.672489870297824;4.603688597094614;0.3909030646935763;
24-Dec-2020;1379239.7489099286;2761520.4358618963;1373317.0235571656;364988.6001080768;1379227.1484982634;2761502.4368130737;1373312.304747558;364988.19960827177;12.600411665200298;17.99904882249211;4.718809607561586;0.40049980503220556;
25-Dec-2020;1380559.358034425;2764737.367367375;1375403.742624559;365199.26242108614;1380546.5831498972;2764719.0388805494;1375398.9057625458;365198.8520667292;12.774884527799022;18.32848682580338;4.836862013313836;0.41035435694496086;
25-Dec-2020;1381874.0723646109;2767951.5782250585;1377507.8983164988;365410.9300849938;1381861.1220239263;2767932.9174405164;1377502.9404768883;365410.5096682622;12.950340684584512;18.660784541934838;4.957839610545861;0.42041673154339615;
25-Dec-2020;1383184.082771855;2771162.7817120613;1379628.3100616597;365622.47005460405;1383170.9559540136;2771143.785785765;1379623.2283342234;365622.0394201472;13.126817841242364;18.9959262963815;5.081727436238918;0.43063445683945084;
25-Dec-2020;1384489.5691204641;2774370.7150206524;1381765.3947005598;365833.86919823085;1384476.2647676552;2774351.381120809;1381760.1861009055;365833.42819123634;13.30435280893662;19.33389984340822;5.20859965417092;0.44100699451943753;
25-Dec-2020;1385790.7075217864;2777575.1379076606;1383919.5644403049;366045.1140365882;1385777.224539532;2777555.463211447;1383914.2259091947;366044.6625028228;13.482982254271205;19.674696213657214;5.3385311100983195;0.45153376532933714;
25-Dec-2020;1387087.6705137638;2780775.8316646335;1386091.2269868744;366256.1907676275;1387074.007771024;2780755.813355037;1386085.7553895037;366255.7285534758;13.662742739789932;20.01830959649124;5.471597370756642;0.46221415166290303;
26-Dec-2020;1388380.6272316712;2783972.598135624;1388280.7856810915;366467.085289968;1388366.7835609084;2783952.2333983947;1388275.1778063278;366466.61224246805;13.843670762922056;20.36473722931701;5.6078747636843085;0.47304749996693685;
26-Dec-2020;1389669.7437140096;2787165.2587828245;1390486.7105129487;366679.75895181665;1389655.717911312;2787144.5448035337;1390480.9631970688;366679.27481491835;14.025802697695855;20.71397929091945;5.74731587996007;0.4841368982947496;
26-Dec-2020;1390955.18299242;2790353.6538058864;1392707.3856465088;366896.1943367729;1390940.9738177352;2790332.5877670967;1392701.4957846866;366895.698747169;14.209174684701514;21.066038789792135;5.889861822043723;0.49558960391404855;
26-Dec-2020;1392237.1047886887;2793537.641284169;1394943.0385258917;367116.4196297184;1392222.7109660024;2793516.220362715;1394937.0029593122;367115.91221638373;14.393822686179654;21.420921454024267;6.035566579582375;0.5074133346600836;
26-Dec-2020;1393515.6654200982;2796717.096324268;1397193.892512696;367340.4629397143;1393501.085637508;2796695.3176886346;1397187.7080280357;367339.94332380337;14.5797825903197;21.77863563298315;6.184484660470028;0.5196159109405155;
26-Dec-2020;1394791.0179472135;2799891.91023859;1399460.1671056107;367568.35231063276;1394776.2508569697;2799869.771046384;1399453.830434479;367567.8201053733;14.767090243800208;22.139192206436242;6.336671131723715;0.5322052595064635;
27-Dec-2020;1396063.312315044;2803061.9897622927;1401742.078155765;367800.1157319863;1396048.3565335607;2803039.4871577937;1401735.585974105;367799.570542569;14.955781483221298;22.502604499165944;6.492181660227821;0.5451894173086539;
27-Dec-2020;1397332.6885647113;2806227.256203659;1404037.167505924;368035.7002277217;1397317.5426734756;2806204.387315473;1404030.516621678;368035.14165581454;15.1458912356772;22.868888185625014;6.650884246030686;0.5585719071637824;
