Date;S;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;E2;I2;Iu2;HR2;HD2;Q2;R2;D2;Du2;
09-Jan-2021;5.383528483823211E7;210808.58496114283;205896.2214374602;220097.4159465197;30707.423258556788;3152.0167683235563;492475.56780389725;1855431.2142839911;85124.41287029552;9191.80786792696;210772.92745939476;205869.64150147387;220079.3753998888;30705.35068402034;3151.7054919416487;492454.08469042514;1855421.9200941457;85123.60258303247;9191.80786792696;35.65750174806062;26.579935986310243;18.040546630893395;2.072574536447512;0.3112763819074268;21.483113472103902;9.294189845389539;0.8102872630492096;0.0;
09-Jan-2021;5.3829657387620784E7;210059.25246607137;205417.75286241967;219435.75718972101;30683.657085374445;3146.8142760692426;492545.4145750322;1858732.4973074426;85229.39338770206;9191.80786792696;210023.37997954336;205390.97838173152;219417.6096327736;30681.565411676416;3146.5004747299113;492523.6612549148;1858723.0582113396;85228.572682477;9191.80786792696;35.87248652800326;26.774480688151968;18.147556947421997;2.0916736980273805;0.31380133933136667;21.753320117380373;9.439096102978924;0.8207052250698562;0.0;
09-Jan-2021;5.382405181527834E7;209310.73589687617;204932.65029479685;218758.8850773931;30659.387316414122;3141.5524297671104;492627.0382593879;1862034.2879818499;85334.199499466;9191.80786792696;209274.64734264702;204905.68122367078;218740.63182539932;30657.27645050311;3141.2360934077496;492605.01091279864;1862024.7021555002;85333.36829194595;9191.80786792696;36.088554229149956;26.96907112607372;18.25325199377272;2.1108659110150656;0.316336359360831;22.027346589264088;9.585826349683893;0.8312075200480595;0.0;
09-Jan-2021;5.381846828694768E7;208562.84765622154;204441.15270139434;218067.0643551132;30634.60926072124;3136.230067608051;492720.16610463435;1865336.6643333833;85438.82920775558;9191.80786792696;208526.54200451833;204413.98896411978;218048.70673509533;30632.479110527445;3135.9111864668275;492697.8608981938;1865326.9299271482;85437.9874132772;9191.80786792696;36.30565170321838;27.16373727455276;18.357620017876485;2.1301501937962306;0.3188811412232596;22.305206440570373;9.734406235109473;0.8417944783911278;0.0;
09-Jan-2021;5.3812906962951556E7;207815.41108480847;203943.48578874688;217360.56050986738;30609.318657561384;3130.8461766872474;492824.5287233765;1868639.7025712396;85543.28047849383;9191.80786792696;207778.8873571978;203916.12728217817;217342.09985993852;30607.169131938816;3130.5247412795525;492801.9418098095;1868629.8177097386;85542.42801207297;9191.80786792696;36.523727610664146;27.35850656869631;18.460649928871746;2.1495256225697035;0.32143540769473117;22.586913567011106;9.884861500854017;0.8524664208730943;0.0;
10-Jan-2021;5.380736799832549E7;207068.26000392225;203439.86275693655;216639.63946182813;30583.511650588818;3125.399881977514;492939.8599711383;1871943.4771097887;85647.55124613825;9191.80786792696;207031.51727158585;203412.3093528964;216621.07713059368;30581.34265926214;3125.075883074365;492916.9874889588;1871933.4398918059;85646.68802247886;9191.80786792696;36.742732336386965;27.553404040126146;18.56233123446793;2.1689913266790697;0.3239989031491186;22.87248217947466;10.037217982714727;0.8632236593871585;0.0;
10-Jan-2021;5.38018486379329E7;206324.11422813145;202930.51383464274;215914.22008605438;30557.184775319096;3119.890439537351;493056.20622290677;1875248.0281119966;85751.6394181635;9191.80786792696;206287.15113332795;202902.76537743292;215895.55611634027;30554.99622883294;3119.5638681450373;493033.04561699857;1875237.8366148109;85750.76535166585;9191.80786792696;36.96309480349249;27.748457209815303;18.663969714096098;2.1885464861554365;0.3265713923135876;23.160605908183317;10.1914971858377;0.8740664976448703;0.0;
10-Jan-2021;5.379634602345587E7;205585.68536185907;202415.77125970233;215193.92110042382;30530.335062975988;3114.3172642169775;493163.7697451324;1878553.3295444483;85855.54287989273;9191.80786792696;205548.50009485005;202387.82754919198;215175.15423610422;30528.126872627243;3113.9881115521744;493140.31977931625;1878542.9818326316;85854.6578846608;9191.80786792696;37.18526700902524;27.943710510343777;18.766864319579547;2.2081903487454944;0.32915266480313604;23.449965816154638;10.347711816692872;0.8849952319301491;0.0;
10-Jan-2021;5.379086014971027E7;204852.8078754496;201895.97974330076;214478.5650825192;30502.960138762402;3108.679955097799;493262.5246646774;1881859.3224500576;85959.25950021466;9191.80786792696;204815.39863942377;201867.84053217992;214459.6940869341;30500.73221651544;3108.3482125582395;493238.78410663886;1881848.8165799093;85958.36349006265;9191.80786792696;37.409236025814984;28.139211120833263;18.870995585102612;2.227922246960896;0.3317425395593939;23.740558038545032;10.505870148399728;0.8960101520028579;0.0;
10-Jan-2021;5.378539100950994E7;204125.32315177002;201371.46786661615;213767.98324782972;30475.0581999693;3102.978284991134;493352.45031536865;1885165.9477157635;86062.78713754947;9191.80786792696;204087.6881617738;201343.13286231158;213749.00690268868;30472.810458373475;3102.643944127625;493328.4179359451;1885155.281735333;86061.88002600742;9191.80786792696;37.634989996220405;28.33500430456699;18.976345141044078;2.247741595825514;0.3343408635087762;24.032379423569324;10.665980430561632;0.9071115420539941;0.0;
10-Jan-2021;5.377993859376055E7;203403.07918754205;200842.54881113305;213062.0150391993;30446.62798383461;3097.2121872224575;493433.5309727996;1888473.1461065419;86166.1236454197;9191.80786792696;203365.21666945945;200814.01767763012;213042.93214353532;30444.360335945716;3096.875239712704;493409.205545299;1888462.318055648;86165.2053457381;9191.80786792696;37.862518082605575;28.531133502925858;19.082895663983997;2.267647888894746;0.3369475097535729;24.325427500593324;10.82805089393849;0.9182996816083666;0.0;
11-Jan-2021;5.377450289154915E7;202685.93030764448;200309.52105630815;212360.5077352237;30417.66873693015;3091.381743189504;493505.75560126646;1891780.8582976826;86269.26687759323;9191.80786792696;202647.83849722423;200280.79341588335;212341.3171043946;30415.38109623568;3091.042180813638;493481.1359008167;1891769.8662079277;86268.33730274686;9191.80786792696;38.09181042023967;28.72764042480564;19.19063082909355;2.2876406944693226;0.339562375866073;24.619700449771873;10.992089754910733;0.929574846368694;0.0;
11-Jan-2021;5.376908389022991E7;201973.73689182184;199772.6690460365;211663.31607673827;30388.18018600719;3085.4871706536214;493569.11761229695;1895089.0249054085;86372.21469282395;9191.80786792696;201935.41403374934;199743.74448090474;211644.01654147348;30385.872466355195;3085.1449852713413;493544.2024152238;1895077.8668001888;86371.27375551495;9191.80786792696;38.32285807250224;28.924565131733793;19.29953526479373;2.3077196519942125;0.3421853822802402;24.91519707315797;11.158105219744707;0.9409373090044659;0.0;
11-Jan-2021;5.376368157550606E7;201266.36511325926;199232.26382530187;210970.3019105767;30358.162510234382;3079.5288127257977;493623.6146342503;1898397.5865159128;86474.96495921361;9191.80786792696;201227.80946027098;199203.14187918298;210950.89231606713;30355.83462576575;3079.183996255022;493598.40271748306;1898386.260410424;86474.01257187373;9191.80786792696;38.55565298828207;29.121946118893923;19.40959450957409;2.3278844686337;0.34481647077574146;25.211916767212216;11.326105488669102;0.9523873398887323;0.0;
11-Jan-2021;5.375829593150822E7;200563.68668850622;198688.56364833593;210281.33384981775;30327.616314764728;3073.5071275106675;493669.24829249404;1901706.4837128874;86577.51555821756;9191.80786792696;200524.89650054477;198659.24382794366;210261.8130548469;30325.268179848714;3073.1596719076183;493643.7384329974;1901694.9876141276;86576.55163300977;9191.80786792696;38.790187961462955;29.31982039225581;19.52079497086816;2.348134916014125;0.34745560304939527;25.509859496645223;11.496098759771584;0.9639252077858179;0.0;
11-Jan-2021;5.375292694086928E7;199865.57863825638;198141.81455954953;209596.28694977198;30296.54260557106;3067.422678373644;493706.0239996832;1905015.657103612;86679.86438831563;9191.80786792696;199826.55218166398;198112.29633600754;209576.65382588608;30294.174134743935;3067.0725756142747;493680.2149739137;1905003.9890103794;86678.88883713513;9191.80786792696;39.02645659239528;29.518223541999348;19.6331238858869;2.368470827126195;0.3501027593693611;25.809025769528862;11.668093232724344;0.9755511804927972;0.0;
11-Jan-2021;5.3747574584796E7;199171.92305850988;197592.2509484466;208915.04239899392;30264.94276549233;3061.276124798044;493733.95075568755;1908325.0473436704;86782.0093683685;9191.80786792696;199132.65860525862;197562.53375863418;208895.2958297096;30262.553873398952;3060.923366860736;493707.84133907396;1908313.205246558;86781.02210284305;9191.80786792696;39.26445325125669;29.71718981241162;19.7465692843166;2.3888920933791638;0.3527579373076322;26.109416613615373;11.84209711234686;0.9872655254374137;0.0;
12-Jan-2021;5.3742238843137465E7;198482.6069016671;197040.0960796749;208237.48722463736;30232.81853143541;3055.0682138007332;493753.04095673544;1911634.5951603535;86883.94844067848;9191.80786792696;198443.1027286239;197010.17932750648;208217.62610468458;30230.40913277361;3054.7127926501867;493726.6299231816;1911622.5770417415;86882.94937216824;9191.80786792696;39.504173043210336;29.91675216842764;19.861119952791856;2.409398661799553;0.35542115054662377;26.41103355380627;12.018118612013794;0.9990685102349847;0.0;
12-Jan-2021;5.373691969445054E7;197797.5217671212;196485.56259931947;207563.51401150197;30200.171972679713;3048.7997718763804;493763.31021335936;1914944.2413748181;86985.67957377309;9191.80786792696;197757.77615534593;196455.44565696048;207543.53724610092;30197.741982147345;3048.4416794486247;493736.59633476863;1914932.0452088611;86984.66861336988;9191.80786792696;39.745611775273225;30.11694235897708;19.97676540105879;2.4299905323674342;0.35809242775586336;26.713878590715773;12.196165956915522;1.0109604032066928;0.0;
12-Jan-2021;5.373161711606241E7;197116.5637009364;195928.85301849325;206893.02063414815;30167.005470234264;3042.4716974419093;493764.77717674914;1918253.9269230475;87087.20076492839;9191.80786792696;197076.5749350116;195898.53522751597;206872.9271383184;30164.554802478782;3042.1109256303744;493737.7592225689;1918241.5506756604;87086.17782345453;9191.80786792696;39.98876592481176;30.31779097729137;20.09349582974757;2.4506677554836385;0.3607718115350008;27.01795418027622;12.376247387178466;1.0229414738615406;0.0;
12-Jan-2021;5.372633108413039E7;196439.63300421656;195370.16017523524;206225.91000148605;30133.321697199084;3036.084953754165;493757.46337313374;1921563.59287568;87188.51004244832;9191.80786792696;196399.39937160697;195339.64084771692;206205.69869938635;30130.85026676952;3035.721494396745;493730.1401099194;1921551.034504519;87187.47503045498;9191.80786792696;40.233632609585385;30.51932751831814;20.21130209967741;2.471430429561573;0.3634593574195468;27.323263214335384;12.558371160852055;1.0350119933441164;0.0;
12-Jan-2021;5.372106157369912E7;195766.634049786;194809.66767567943;205562.08981327034;30099.12360008488;3029.6405622751554;493741.3930458314;1924873.180456749;87289.60546771548;9191.80786792696;195726.15384022673;194778.94609524604;205541.7596375677;30096.631321386143;3029.2744071422094;493713.7632368292;1924860.4379111922;87288.55829548063;9191.80786792696;40.48020955926321;30.721580433382854;20.33017570262064;2.492278698737634;0.3661551329459379;27.629809002198083;12.742545556768784;1.047172234850208;0.0;
12-Jan-2021;5.37158085587552E7;195097.4751068211;194247.55031541732;204901.47232795838;30064.414381047238;3023.1395964605363;493716.59300462314;1928182.631061392;87390.48513702773;9191.80786792696;195056.74661173276;194216.6257382351;204881.02221922492;30061.901168296543;3022.7707372437635;493688.6554093701;1928169.7022825147;87389.42571455373;9191.80786792696;40.72849508834203;30.924577182230685;20.450108733456265;2.513212750694494;0.36885921677270156;27.937595253066778;12.928778877283575;1.0594224740121854;0.0;
13-Jan-2021;5.371057201227945E7;194432.06817308653;193683.97448193468;204243.97414141343;30029.19748099325;3016.5831759482166;493683.09248212056;1931491.8862725715;87491.14718323456;9191.80786792696;194391.08968501614;193652.84613765212;204223.4030475498;30026.66324817866;3016.211604250362;493654.8458560612;1931478.7691931205;87490.0754202453;9191.80786792696;40.978488070397795;31.128344282575252;20.571093863646574;2.5342328145918165;0.3715716978546628;28.24662605933797;13.117079450898288;1.0717629892559748;0.0;
13-Jan-2021;5.3705351906296894E7;193770.3288144458;193119.0985389645;203589.5159759584;29993.476563520613;3009.9724611251454;493640.9229968116;1934800.8878768566;87591.58977718577;9191.80786792696;193729.09862653218;193087.7656316072;203568.82285164244;29990.921224361515;3009.598168450478;493612.36609093094;1934787.580421222;87590.50558312364;9191.80786792696;41.23018791360573;31.332907357274735;20.69312431597364;2.55533915909922;0.3742926746672925;28.556905880713412;13.307455634777012;1.0841940621313406;0.0;
13-Jan-2021;5.370014821192446E7;193112.17601132925;192553.07319356137;202938.02247930717;29957.255499650888;3003.3086480514435;493590.1182224859;1938109.5778793076;87691.81112900538;9191.80786792696;193070.69241679178;192521.53490238212;202917.2062854667;29954.67896756036;3002.931625796965;493561.2497829568;1938096.0779634905;87690.71441302776;9191.80786792696;41.48359453746753;31.538291179250027;20.816193840475574;2.576532090526553;0.3770222544784496;28.868439529087006;13.499915817157452;1.096715977617103;0.0;
13-Jan-2021;5.369496089941666E7;192457.53201185755;191986.04184666663;202289.4220329224;29920.538353320375;2996.5929637221097;493530.7138637492;1941417.898517505;87791.80948920161;9191.80786792696;192415.79330350686;191954.29732695236;202268.48173623087;29917.940541369328;2996.213203169445;493501.532631595;1941404.2040490853;87790.7001601772;9191.80786792696;41.73870835068704;31.74451971425402;20.9402966915253;2.5978119510467947;0.37976055266491243;29.18123215417024;13.694468419663483;1.1093290244028255;0.0;
13-Jan-2021;5.368978993820921E7;191806.32219133063;191418.14092789876;201643.64656936852;29883.32936759373;2989.8266616475353;493462.7475373553;1944725.7922747645;87891.58314962444;9191.80786792696;191764.3266611005;191386.18931173717;201622.58114176252;29880.710188476725;2989.444153955464;493433.25224812544;1944711.901152865;87890.46111612929;9191.80786792696;41.99553023013869;31.951616161595883;21.065427605997364;2.619179117007105;0.3825076920712299;29.49528922982074;13.891121899523709;1.1220334951484279;0.0;
13-Jan-2021;5.368463529696076E7;191158.4749178059;190849.50021527265;201000.63139824866;29845.63295156696;2983.0110177350075;493386.25865909096;1948033.2018925762;87991.1304442808;9191.80786792696;191116.22085630504;190817.34061227975;200979.43981646618;29842.992317569635;2982.625753932599;493356.44804254995;1948019.1120078245;87989.99561459408;9191.80786792696;42.25406150087563;32.159602992919126;21.191581782470873;2.64063399732378;0.3852638024085543;29.810616541040314;14.089884751700636;1.134829686723091;0.0;
14-Jan-2021;5.3679496943592735E7;190513.92142350055;190280.24314051878;200360.31504033177;29807.45366792793;2976.1473264543215;493301.288335964;1951340.0703823;88090.4497500173;9191.80786792696;190471.40711958343;190247.87463852964;200338.99628547035;29804.791490895972;2975.7592974346303;493271.1611157924;1951325.7796167892;88089.30203211687;9191.80786792696;42.51430391712712;32.3685019891275;21.31875486141925;2.6621770319570652;0.3880290196912376;30.12722017161034;14.290765510934817;1.1477179004247542;0.0;
14-Jan-2021;5.367437484532747E7;189872.59568176512;189710.48708064403;199722.6390694953;29768.796221144068;2969.236897271456;493207.87926345476;1954646.3410361595;88189.5394870794;9191.80786792696;189829.81942212087;189677.90874636848;199701.19212658895;29766.112412453607;2968.846093785747;493177.43415696244;1954631.8472634058;88188.37878863722;9191.80786792696;42.776259644237165;32.57833427554817;21.446942906339732;2.6838086904619742;0.39080348570909285;30.44510649233409;14.493772753708159;1.1606984421814264;0.0;
14-Jan-2021;5.366926896872462E7;189234.4342893859;189140.34363634835;199087.54796212434;29729.66544624813;2962.281051335118;493106.07562760246;1957951.9574375597;88288.39811955618;9191.80786792696;189191.3943581444;189107.55451599293;199065.97181973857;29726.95991677752;2961.8874639875844;493075.3113454526;1957937.2585224595;88287.22434793344;9191.80786792696;43.0399312414987;32.789120355417374;21.576142385777917;2.7055294706114488;0.39358734753332913;30.764282149856882;14.698915100130352;1.1737716227354666;0.0;
14-Jan-2021;5.366417927971602E7;188599.376353985;188569.9188978824;198454.98895362535;29690.06629819434;2955.281118401725;492995.9230117078;1961256.8634707665;88387.02415571846;9191.80786792696;188556.07103233915;188536.91801774062;198433.28260346915;29687.33895829725;2954.8847376446706;492964.8382576517;1961241.9572695508;88385.83721796065;9191.80786792696;43.30532164583994;33.000880141769514;21.706350156204746;2.727339897088374;0.39638075705427656;31.084754056036445;14.906201215752205;1.1869377578119267;0.0;
14-Jan-2021;5.3659105743638925E7;187967.36338629574;187999.31369890744;197824.91190172732;29650.003841758415;2948.2384339851665;492877.4683074421;1964561.0033299744;88485.41614825826;9191.80786792696;187923.79095213942;187966.10006591963;197803.0743382816;29647.25460123817;2947.8392501146172;492846.06177806424;1964545.8876901611;88484.21595108998;9191.80786792696;43.57243415632149;33.21363298780692;21.83756344570537;2.749240520243129;0.39918387054911514;31.406529377837213;15.115639813309487;1.2001971682719832;0.0;
14-Jan-2021;5.365404832526783E7;187338.33919710256;187428.62385889236;197197.2691562584;29609.483241956226;2941.1543367183635;492750.7596301651;1967864.3215277926;88583.57269443665;9191.80786792696;187294.49792468315;187395.19646117653;197175.29937641998;29606.712010041312;2940.7523398700855;492719.0300146374;1967848.994288138;88582.35914425639;9191.80786792696;43.84127241940492;33.4273977158235;21.96977983844129;2.771231914913512;0.40199684827791715;31.729615527723478;15.327239654400707;1.2135501802524338;0.0;
15-Jan-2021;5.364900698884489E7;186712.24979864195;186857.94041455988;196572.01543510015;29568.509754956856;2934.0301659143456;492615.8462382593;1971166.7629031765;88681.4924361472;9191.80786792696;186668.137958227;186824.29822191512;196549.9124378403;29565.716440277552;2933.6253460602393;492583.79221810476;1971151.2218936253;88680.2654390219;9191.80786792696;44.11184041495535;33.64219264475229;22.10299725984904;2.793314679304037;0.4048198541064013;32.054020154527606;15.541009551102078;1.2269971252921723;0.0;
15-Jan-2021;5.364398169810896E7;186089.043310271;186287.34984087077;195949.10770603456;29527.088719467087;2926.867259315198;492472.77845629904;1974468.2726288324;88779.17405990101;9191.80786792696;186044.65916782804;186253.49180525437;195926.87049207202;29524.273230033166;2926.4596062600444;492440.39870516426;1974452.5156704648;88777.93352156057;9191.80786792696;44.38414244294252;33.85803561640317;22.237213962540423;2.815489433921737;0.4076530551538826;32.37975113477062;15.756958367522808;1.2405383404465105;0.0;
15-Jan-2021;5.3638972416323416E7;185468.66986821804;185716.9342620136;195328.50507421241;29485.225548565268;2919.666951017835;492321.6076018815;1977768.796218119;88876.6162967399;9191.80786792696;185424.01168510722;185682.85931799313;195306.13264569954;29482.387791744703;2919.25645439637;492288.90078531706;1977752.8211230978;88875.3621225715;9191.80786792696;44.65818311080639;34.074944020454176;22.372428512870968;2.8377568205657524;0.4104966214649821;32.70681656441357;15.975095021303632;1.2541741683901582;0.0;
15-Jan-2021;5.3633979106302634E7;184851.0815392383;185146.7716528466;194710.16867498358;29442.92572196351;2912.4305695661446;492162.3859159517;1981068.2795314703;88973.81792208296;9191.80786792696;184806.14757191687;185112.47871802835;194687.66003520542;29440.065604462143;2912.017218840441;492129.35069120064;1981052.0841029852;88972.55001712545;9191.80786792696;44.933967321455135;34.292934818256455;22.50863977814494;2.8601175013681117;0.4133507257037376;33.03522475101916;16.195428485061452;1.2679049575096368;0.0;
15-Jan-2021;5.3629001730437405E7;184236.23223800465;184576.93603121853;194094.0615718415;29400.1947786782;2905.159436199601;491995.1664964643;1984366.668782361;89070.77775551239;9191.80786792696;184191.0207377428;184542.42400665302;194071.4157249271;29397.312206520317;2904.743220656732;491961.80151225795;1984350.2508145734;89069.4960244504;9191.80786792696;45.21150026186481;34.512024565510224;22.645846914426677;2.8825721578832413;0.41621554286882817;33.364984206304015;16.417967787782736;1.2817310619858462;0.0;
15-Jan-2021;5.362404025071916E7;183624.07764807137;184007.4976415763;193480.14865924575;29357.03831008961;2897.8548632489515;491820.0032352294;1987663.9105428415;89167.4946605032;9191.80786792696;183578.58686067912;183972.76541214244;193457.36460989082;29354.133188599386;2897.435771998923;491786.3071315903;1987647.2678208253;89166.19900766133;9191.80786792696;45.49078739225155;34.73222943386616;22.784049354929547;2.905121490223849;0.4190912500286954;33.69610363906312;16.64272201616823;1.2956528418674715;0.0;
16-Jan-2021;5.361909462876316E7;183014.57514625593;183438.5231302494;192868.39657009637;29313.46195337235;2890.5181526701076;491636.9507577985;1990959.9517486556;89263.96754410185;9191.80786792696;182968.80331182014;183403.5695650179;192845.47332329742;29310.534187156107;2890.096174644032;491602.92216585006;1990943.0820483398;89262.65787343871;9191.80786792696;45.77183443578854;34.95356523150416;22.923246798955113;2.9277662162409555;0.4219780260754085;34.02859194844851;16.869700315931453;1.3096706631358732;0.0;
16-Jan-2021;5.361416482583062E7;182407.6837302904;182870.07571278335;192258.77358764535;29269.471385279157;2883.1505947078076;491446.06436625135;1994254.7397039686;89360.19535655815;9191.80786792696;182361.62908292154;182834.8996653606;192235.710148444;29266.520878208412;2882.7257186563115;491411.70190803375;1994237.6407920755;89358.87157166039;9191.80786792696;46.05464736884146;35.17604742273882;23.06343920135652;2.9505070707459407;0.4248760514961828;34.36245821758555;17.09891189305326;1.3237848977620663;0.0;
16-Jan-2021;5.3609250802849874E7;181803.3639496001;182302.21533367832;191651.24956163883;29225.072316261412;2875.753466681113;491247.3999847519;1997548.222085718;89456.17709091463;9191.80786792696;181757.0247171884;182266.8156425316;191628.04493487632;29222.09897145664;2875.3256811729516;491212.7022730444;1997530.891719703;89454.83909499088;9191.80786792696;46.33923241169708;35.399691146698586;23.20462676250125;2.973344804772585;0.4277855081615196;34.69771170751062;17.33036601499468;1.3379959237563614;0.0;
16-Jan-2021;5.360435252043658E7;181201.5778390746;181734.9988188731;191045.79582849407;29180.27048491035;2868.32803188318;491041.01410774776;2000840.3469476118;89551.91178255736;9191.80786792696;181154.95224305484;181699.37430763798;191022.44901857537;29177.274204725472;2867.897325304051;491005.97974589636;2000822.7828755998;89550.55947843216;9191.80786792696;46.62559601976138;35.6245112351233;23.34680991870964;2.9962801848771763;0.430706579128992;35.03436185141501;17.564072011870177;1.3523041252112034;0.0;
16-Jan-2021;5.359946993891306E7;180602.2888557001;181168.48002129924;190442.3851353237;29135.071652703922;2860.8755385881896;490826.96375069115;2004131.0627237835;89647.39850873189;9191.80786792696;180555.3751108249;181132.6294990699;190418.89514599057;29132.052338711448;2860.441899139728;490791.59133244195;2004113.262684506;89646.03179883955;9191.80786792696;46.9137448752042;35.850522229322706;23.48998933314668;3.019313992474851;0.43363944846175256;35.3724182491804;17.800039277583263;1.3667098923377157;0.0;
16-Jan-2021;5.3594603018326774E7;180005.46181793028;180602.70995981616;189840.9915676283;29089.481599044666;2853.397219158692;490605.3064031675;2007420.3182321296;89742.63638802768;9191.80786792696;179958.25813205124;180566.63222141983;189817.35740174117;29086.439152021456;2852.9606348576312;490569.5945125053;2007402.2799548586;89741.25517440618;9191.80786792696;47.20368587902901;36.077738396336386;23.634165887145723;3.042447023210423;0.43658430106088986;35.71189066219222;18.03827727092645;1.3812136214964263;0.0;
17-Jan-2021;5.358975171846792E7;179411.06284767546;180037.73695182413;189241.5904804865;29043.506116574816;2845.8942892469763;490376.0999843211;2010708.0626773364;89837.62457983443;9191.80786792696;179363.56742153192;180001.4307780798;189217.81113981456;29040.440436488454;2845.4547479244657;490340.0471953127;2010689.7838818198;89836.22876411921;9191.80786792696;47.4954261435471;36.30617374433367;23.779340671943622;3.0656800863620406;0.43954132251080846;36.05278900841753;18.278795516647307;1.3958157152226214;0.0;
17-Jan-2021;5.358491599888631E7;178819.05931479775;179473.6067398384;188644.15843307963;28997.151006755415;2838.3679470844463;490139.40280047286;2013994.2456536186;89932.36228377328;9191.80786792696;178771.27034181252;179437.0708978011;188620.23291809883;28994.06199275114;2837.9254363855093;490103.00767711515;2013975.7240500122;89930.95176719104;9191.80786792696;47.78897298523668;36.535842037290195;23.925514980808007;3.0890140042760903;0.44251069893685135;36.39512335773508;18.521603606482362;1.4105165822467491;0.0;
17-Jan-2021;5.358009581890747E7;178229.41978400256;178910.3626122956;188048.67312639565;28950.422075696828;2830.8193728532947;489895.27350482973;2017278.8171471788;90026.84873910558;9191.80786792696;178181.3354500846;178873.59585548664;188024.6004360941;28947.309626084996;2830.37388023642;489858.53460090223;2017260.0504359787;90025.42342246807;9191.80786792696;48.08433391796823;36.76675680897603;24.07269030153814;3.112449611831842;0.4454926168744265;36.738903927505476;18.766711200160525;1.4253166375102704;0.0;
17-Jan-2021;5.357529113764803E7;177642.11396402286;178348.04551885178;187455.11334396317;28903.325130228586;2823.2497281350893;489643.77105918975;2020561.7275384043;90121.08322412205;9191.80786792696;177593.7324473763;178311.0465874755;187430.89247565385;28900.189142472653;2822.8012408719405;489606.6869181114;2020542.713410378;90119.64300781988;9191.80786792696;48.3815166465784;36.99893137628855;24.22086830932178;3.1359877559344063;0.4484872631489404;37.084141078370116;19.01412802637757;1.4402163021773264;0.0;
17-Jan-2021;5.357050191403041E7;177057.11265899704;177786.69418041874;186863.45889547482;28855.865974197117;2815.6601554311856;489384.95469755214;2023842.9276038143;90215.06505551482;9191.80786792696;177008.43212993626;177749.46180156677;186839.0888446149;28852.706344902082;2815.2086606064195;489347.52385224187;2023823.6637399306;90213.60983951118;9191.80786792696;48.680529060775626;37.23237885196175;24.37005085993129;3.159629295034637;0.451494824765879;37.430845310268126;19.26386388374319;1.4552160036425734;0.0;
17-Jan-2021;5.356572810679687E7;176474.3877219445;177226.34519417572;186273.69056316372;28808.05040498036;2808.0517777501454;489118.88389154355;2027122.3685177679;90308.7935877345;9191.80786792696;176425.40634271514;177188.87808201904;186249.17032318047;28804.867029881687;2807.597262261335;489081.10486428486;2027102.8525891262;90307.32327155897;9191.80786792696;48.9813792293614;37.46711215668193;24.52023998324306;3.183375098674686;0.45451548881041326;37.779027258660975;19.51592864170206;1.4703161755355116;0.0;
18-Jan-2021;5.35609696745229E7;175893.91201024895;176667.03313378218;185685.79005080482;28759.88421020884;2800.425698257638;488845.61831757834;2030400.001853947;90402.26821233463;9191.80786792696;175844.62793485422;176629.32998975154;185661.11861292776;28756.67698416178;2799.968148815282;488807.4896198874;2030380.2315217056;90400.78269507691;9191.80786792696;49.284075394751966;37.70314403063861;24.67143787706501;3.207226047057973;0.4575494423559404;38.12869769095495;19.770332241430243;1.4855172577216176;0.0;
18-Jan-2021;5.355622657563007E7;175315.65934306174;176108.79064500713;185099.73993521754;28711.373164683144;2792.782999984524;488565.2178256724;2033675.7795866248;90495.48835730534;9191.80786792696;175266.07071709394;176070.8501579626;185074.91628831628;28708.1419816525;2792.322403112143;488526.7379581693;2033655.752501928;90493.98753760903;9191.80786792696;49.58862596778589;37.94048704453774;24.823646901257753;3.2311830306423945;0.4605968723810054;38.47986750311222;20.02708469670825;1.5008196963005667;0.0;
18-Jan-2021;5.355149876839823E7;174739.60446054194;175551.64853698187;184515.52362015212;28662.523027478404;2785.1247455890866;488277.7424098346;2036949.6540917293;90588.45348639823;9191.80786792696;174689.70942101913;175513.46938337176;184490.54675058;28659.267780528648;2784.6610876233926;488238.90986211813;2036929.3678956346;90586.93726245462;9191.80786792696;49.89503952280377;38.179153610103214;24.9768695721356;3.255246949755658;0.4636579656940774;38.8325477164415;20.28619609477201;1.5162239436018181;0.0;
18-Jan-2021;5.3546786210977234E7;174165.72298485436;174995.63586927272;183933.12529244792;28613.339539226527;2777.451977169587;487983.2521799628;2040221.5781477161;90681.16309844422;9191.80786792696;174115.51966006137;174957.21671328263;183907.99418389078;28610.060120512295;2776.985244260721;487944.06543048826;2040201.0304711189;90679.63136798603;9191.80786792696;50.20332479298688;38.4191559900914;25.131108557134326;3.2794187142316713;0.4667329088656858;39.18674947456005;20.547676597142853;1.5317304581778142;0.0;
18-Jan-2021;5.354208886139806E7;173593.99138284824;174440.78003496217;183352.5298803561;28563.82841956765;2769.7657161235493;487681.8073351762;2043491.5049362532;90773.61672666576;9191.80786792696;173543.4778921823;174402.11952865432;183327.24351368638;28560.52472032458;2769.2958942353816;487642.26485113567;2043470.6933998128;90772.06938696097;9191.80786792696;50.51349066594231;38.66050630784213;25.28636666973315;3.3036992430669763;0.46982188816744713;39.54248404051871;20.811536440437735;1.547339704795033;0.0;
