Date;CC;CD;CHos;CCuEI;CCtotalEI;CC1;CD1;CHos1;CCuEI1;CCtotalEI1;CC2;CD2;CHos2;CCuEI2;CCtotalEI2;
18-Apr-2020;185404.19621808216;25703.406894279993;121568.60878216977;1969715.6031152145;2155119.7993332967;185404.19621808216;25703.406894279993;121568.60878216977;1969715.6031152145;2155119.7993332967;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;185817.62909138345;25780.86842666535;121834.5438075522;1971309.4810200473;2157127.1101114308;185817.62909138345;25780.86842666535;121834.5438075522;1971309.4810200473;2157127.1101114308;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;186228.11143000278;25857.783950541903;122098.14606430152;1972892.6059821416;2159120.7174121444;186228.11143000278;25857.783950541903;122098.14606430152;1972892.6059821416;2159120.7174121444;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;186638.42776807427;25934.153837596943;122359.4251634901;1974472.3160869898;2161110.743855064;186638.42776807427;25934.153837596943;122359.4251634901;1974472.3160869898;2161110.743855064;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;187048.5341004571;26009.978524687533;122618.39207401265;1976048.8627335404;2163097.3968339977;187048.5341004571;26009.978524687533;122618.39207401265;1976048.8627335404;2163097.3968339977;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;187458.38905550234;26085.258522204724;122875.05914187363;1977622.498690275;2165080.887745777;187458.38905550234;26085.258522204724;122875.05914187363;1977622.498690275;2165080.887745777;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;187867.95383280478;26159.994421711424;123129.44000632032;1979193.4781864488;2167061.4320192537;187867.95383280478;26159.994421711424;123129.44000632032;1979193.4781864488;2167061.4320192537;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;188277.19214215918;26234.186902714242;123381.54952013081;1980762.0570151762;2169039.2491573356;188277.19214215918;26234.186902714242;123381.54952013081;1980762.0570151762;2169039.2491573356;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;188687.06435269336;26307.836738851733;123631.40378879495;1982338.4776905978;2171025.542043291;188687.06435269336;26307.836738851733;123631.40378879495;1982338.4776905978;2171025.542043291;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;189098.51655361702;26380.944805906063;123879.02066733016;1983933.54791845;2173032.064472067;189098.51655361702;26380.944805906063;123879.02066733016;1983933.54791845;2173032.064472067;0.0;0.0;0.0;0.0;0.0;
