Date;New E from E;New E From I;New E From Iu;New E From HR;New E From HD;New E (total);New Cases;New Hos;New Deaths;New E from E1;New E From I1;New E From Iu1;New E From HR1;New E From HD1;New E (total)1;New Cases1;New Hos1;New Deaths1;
20-May-2020;334.29008956089274;930.4970017028826;2100.618701168746;1260.7727872871303;80.68005484992446;4706.858634569575;601.6469214083214;426.46328784278467;115.37486144356856;334.29008956089274;930.4970017028826;2100.618701168746;1260.7727872871303;80.68005484992446;4706.858634569575;601.6469214083214;426.46328784278467;115.37486144356856;
21-May-2020;332.3992588262234;926.0822735526368;2088.0633687403165;1233.582927361244;78.98503565625774;4659.112864136677;600.9248839482677;424.44565993389034;114.79578008352048;332.3992588262234;926.0822735526368;2088.0633687403165;1233.582927361244;78.98503565625774;4659.112864136677;600.9248839482677;424.44565993389034;114.79578008352048;
21-May-2020;330.4820861588925;921.6633570759747;2074.5176769276545;1207.0914628108596;77.33300331679457;4611.087586290177;604.9791433303744;422.4259997877976;114.22048470200059;330.4820861588925;921.6633570759747;2074.5176769276545;1207.0914628108596;77.33300331679457;4611.087586290177;604.9791433303744;422.4259997877976;114.22048470200059;
21-May-2020;328.5395444271524;917.2383551418599;2061.0544374650494;1181.0126940770053;75.7056446803777;4563.5506757914445;608.9630908660478;420.40343876077134;113.64883254979273;328.5395444271524;917.2383551418599;2061.0544374650494;1181.0126940770053;75.7056446803777;4563.5506757914445;608.9630908660478;420.40343876077134;113.64883254979273;
21-May-2020;326.57322997083224;912.8055415946784;2047.672403850601;1155.3400336875357;74.10251064168226;4516.49371974533;612.8754270562528;418.37718698554085;113.08067930265014;326.57322997083224;912.8055415946784;2047.672403850601;1155.3400336875357;74.10251064168226;4516.49371974533;612.8754270562528;418.37718698554085;113.08067930265014;
21-May-2020;324.58467704217196;908.3633694712936;2034.3703075652286;1130.0670052514622;72.52316247541131;4469.908521805568;616.714922262893;416.34653666762887;112.51587973447859;324.58467704217196;908.3633694712936;2034.3703075652286;1130.0670052514622;72.52316247541131;4469.908521805568;616.714922262893;416.34653666762887;112.51587973447859;
21-May-2020;322.57536003446955;903.9104603488042;2021.1468637537703;1105.1872433770964;70.96717209107133;4423.7870996052125;620.4804161230699;414.3108572096197;111.95428834624725;322.57536003446955;903.9104603488042;2021.1468637537703;1105.1872433770964;70.96717209107133;4423.7870996052125;620.4804161230699;414.3108572096197;111.95428834624725;
22-May-2020;320.5466956393713;899.4455942135047;2008.0007764573234;1080.694493387479;69.4341222151197;4378.121681912798;624.1708168453838;412.26959057376206;111.39575993847896;320.5466956393713;899.4455942135047;2008.0007764573234;1080.694493387479;69.4341222151197;4378.121681912798;624.1708168453838;412.26959057376206;111.39575993847896;
22-May-2020;318.50230145906903;894.9677561271241;1995.790900061238;1058.2087684380651;68.0281459105223;4335.497871996019;623.9518376950697;410.222274213085;110.84015018398709;318.50230145906903;894.9677561271241;1995.790900061238;1058.2087684380651;68.0281459105223;4335.497871996019;623.9518376950697;410.222274213085;110.84015018398709;
22-May-2020;316.44560191645417;890.4763000866083;1983.6622164525838;1036.0472550562993;66.64117104298873;4293.272544554934;623.6944128228893;408.16861458760275;110.2873166508184;316.44560191645417;890.4763000866083;1983.6622164525838;1036.0472550562993;66.64117104298873;4293.272544554934;623.6944128228893;408.16861458760275;110.2873166508184;
22-May-2020;314.37764933295;885.9707487620163;1971.6130297623022;1014.2051176247138;65.27287748871005;4251.439422970693;623.3980742357255;406.108393878471;109.73711970966325;314.37764933295;885.9707487620163;1971.6130297623022;1014.2051176247138;65.27287748871005;4251.439422970693;623.3980742357255;406.108393878471;109.73711970966325;
22-May-2020;312.29945386025184;881.4507212360571;1959.6416646593216;992.6776068845154;63.922954979379426;4209.9924016195255;623.0624159377209;404.04143843813404;109.18942283787379;312.29945386025184;881.4507212360571;1959.6416646593216;992.6776068845154;63.922954979379426;4209.9924016195255;623.0624159377209;404.04143843813404;109.18942283787379;
22-May-2020;310.21198503357215;876.9159266006887;1947.746468620825;971.4600590654724;62.591102961553545;4168.9255422821125;622.6870909391879;401.9676158583127;108.64409283900048;310.21198503357215;876.9159266006887;1947.746468620825;971.4600590654724;62.591102961553545;4168.9255422821125;622.6870909391879;401.9676158583127;108.64409283900048;
23-May-2020;308.11617327217783;872.3661578833381;1935.9258139744247;950.5478949356348;61.277030432362686;4128.233070497938;622.2718083766387;399.8868321887891;108.10100003363038;308.11617327217783;872.3661578833381;1935.9258139744247;950.5478949356348;61.277030432362686;4128.233070497938;622.2718083766387;399.8868321887891;108.10100003363038;
23-May-2020;306.0178367454786;867.8014093403622;1926.951146841465;932.6487015547302;60.15538381408246;4093.5744782961183;609.4109450905038;397.79908895701567;107.56001853926773;306.0178367454786;867.8014093403622;1926.951146841465;932.6487015547302;60.15538381408246;4093.5744782961183;609.4109450905038;397.79908895701567;107.56001853926773;
23-May-2020;303.9224844109417;863.2222494710777;1918.0690577974863;914.9544532398412;59.04524104359943;4059.2134859629464;596.6408802008781;395.70465079694804;107.02102761738627;303.9224844109417;863.2222494710777;1918.0690577974863;914.9544532398412;59.04524104359943;4059.2134859629464;596.6408802008781;395.70465079694804;107.02102761738627;
23-May-2020;301.8305390730939;858.6293997468769;1909.2769431365214;897.4625770792447;57.94643983958122;4025.1458988753175;583.962590772829;393.60384916118295;106.48391285273533;301.8305390730939;858.6293997468769;1909.2769431365214;897.4625770792447;57.94643983958122;4025.1458988753175;583.962590772829;393.60384916118295;106.48391285273533;
23-May-2020;299.7424037278093;854.0235903190272;1900.572259600502;880.1705512862695;56.85882562404641;3991.367630557655;571.3770276537183;391.49701948875025;105.9485660922947;299.7424037278093;854.0235903190272;1900.572259600502;880.1705512862695;56.85882562404641;3991.367630557655;571.3770276537183;391.49701948875025;105.9485660922947;
23-May-2020;297.65846233876226;849.4055582135082;1891.9525237883697;863.0759040609613;55.78225115775065;3957.874699559352;558.8851138039676;389.38450037768524;105.41488526682211;297.65846233876226;849.4055582135082;1891.9525237883697;863.0759040609613;55.78225115775065;3957.874699559352;558.8851138039676;389.38450037768524;105.41488526682211;
