Date;New E from E;New E From I;New E From Iu;New E From HR;New E From HD;New E (total);New Cases;New Hos;New Deaths;New E from E1;New E From I1;New E From Iu1;New E From HR1;New E From HD1;New E (total)1;New Cases1;New Hos1;New Deaths1;New E from E2;New E From I2;New E From Iu2;New E From HR2;New E From HD2;New E (total)2;New Cases2;New Hos2;New Deaths2;
15-May-2021;1069.8592411707316;2580.2739179902446;1566.5777355478917;156.05147661955408;14.887755534710424;5387.650126863132;2994.79619095153;367.9902855011225;88.86880730900143;723.3572958145984;1891.2234339066797;1277.100088371921;132.59849843404916;11.656679387351064;4035.935995914599;2519.222870350791;309.55346681097365;77.70833360229324;346.50194535613326;689.050484083565;289.4776471759707;23.452978185504925;3.2310761473593597;1351.714130948533;475.57332060073946;58.43681869014886;11.160473706708183;
16-May-2021;1069.7060757195782;2578.542293390149;1564.4569264370425;155.80091300060852;14.871264705801616;5383.37747325318;2990.7483897147135;367.4929055667923;88.7241846890658;721.0067729530798;1885.1059053769927;1273.110077307459;132.19533964447513;11.619471435422371;4023.037566717429;2511.976043402636;308.663001568068;77.48811684402668;348.6993027664983;693.4363880131566;291.3468491295834;23.605573356133394;3.251793270379245;1360.339906535751;478.7723463120772;58.829903998724255;11.236067845039113;
16-May-2021;1069.928140080533;2577.732773979039;1562.8890654961574;155.60517282837156;14.860055972234914;5381.015208356335;2986.740971308117;367.0004877361494;88.58057725155864;718.9023152966671;1879.6460613914658;1269.5619051437486;131.83799347950648;11.586305901375724;4011.5345812127634;2504.748635670422;307.7749224918203;77.26842410329954;351.0258247838658;698.0867125875731;293.3271603524089;23.76717934886507;3.27375007085919;1369.480627143572;481.9923356376947;59.225565244329104;11.312153148259094;
16-May-2021;1070.173007663246;2576.968115374875;1561.341720265121;155.4112166523039;14.849069541137428;5378.743129496685;2982.7737192610384;366.51300541001643;88.43798890067612;716.8047832353959;1874.200809652919;1266.0214572795496;131.48138605114724;11.553220391471882;4000.061656610484;2497.5403755163884;306.8891962043141;77.04925598474597;353.36822442785;702.7673057219564;295.32026298557133;23.929830601156656;3.2958491496655458;1378.6814728862003;485.23334374465014;59.62380920570234;11.388732915930156;
16-May-2021;1070.440704852426;2576.248631852357;1559.8149877893184;155.21905189237395;14.83830643809107;5376.561682824566;2978.8468928716384;366.0304904500619;88.29642350934444;714.7141173722332;1868.7702107882458;1262.4887454732534;131.12551788726893;11.520214979887736;3988.6188065008887;2490.3513458152956;306.00583288891573;76.8306130434305;355.72658748019285;707.4784210641111;297.326242316065;24.093534005105028;3.3180914582033347;1387.9428763236774;488.4955470563426;60.024657561146185;11.46581046591394;
16-May-2021;1070.731261290603;2575.574629569902;1558.3089665993882;155.02868607665414;14.827767712363709;5374.471311248912;2974.960741635483;365.55297351344564;88.15588505881198;712.6302601243815;1863.3543188589465;1258.9637818726553;130.7703895456735;11.48728974897388;3977.2060401506315;2483.1816206926896;305.1248416539182;76.61249588878755;358.1010011662215;712.2203107109552;299.34518472673284;24.258296530980626;3.3404779633898283;1397.2652710982802;491.7791209427931;60.42813185952742;11.543389170024419;
16-May-2021;1071.0447097705317;2574.946407086677;1556.8237566011649;154.84012683514007;14.81745443468009;5372.472454728194;2971.115505829311;365.0804841245492;88.01637762630277;710.5531556487217;1857.9531817156278;1255.446578940534;130.41600160974482;11.454444787806201;3965.823362702435;2476.0312659964657;304.24623059048497;76.39490517496559;360.49155412181;716.9932253710491;301.37717766063093;24.424125225395244;3.36300964687389;1406.649092025759;495.0842398328456;60.83425353406418;11.62147245133718;
17-May-2021;1071.1753738090063;2573.8699607248354;1555.060819569617;154.62368741180663;14.804524581673006;5369.534366096938;2967.311417066335;364.6130507432096;87.87790537360142;708.3467163509865;1852.2111361295545;1251.6967690916958;130.03738184366762;11.419487151974378;3953.7114905678786;2468.900339745372;303.3700068277609;76.17784159191324;362.8286574580198;721.6588245952811;303.3640504779211;24.586305568139004;3.3850374296986274;1415.8228755290597;498.4110773209626;61.24304391544871;11.700063781688186;
17-May-2021;1071.5284144812176;2573.3340221447293;1553.617812931137;154.43880004412873;14.794667365731096;5367.713716966943;2963.548435330983;364.1506684524509;87.74047245420867;706.2796775904956;1846.840514953122;1248.1957976401725;129.68454428244442;11.386809284473891;3942.387343750708;2461.7886987826464;302.49615277513385;75.96130579661728;365.24873689072194;726.4935071916073;305.4220152909645;24.754255761684306;3.407858081257204;1425.3263732162352;501.75973654833643;61.654515677317;11.779166657591386;
17-May-2021;1071.9045942682014;2572.8442346872494;1552.1959153306898;154.25574204412928;14.785038785758974;5365.98552511603;2959.8265329041665;363.6933338462464;87.60408277131747;704.2193339784048;1841.4844763278838;1244.7026209845008;129.33244867223422;11.35421191346944;3931.093091876494;2454.6962085857276;301.624651902933;75.74529823509928;367.68526028979653;731.3597583593654;307.49329434618903;24.923293371895067;3.4308268722895345;1434.8924332395356;505.130324318439;62.0686819433134;11.858784536218185;
17-May-2021;1072.3039510395524;2572.4008970463824;1550.7952264271976;154.07452110801782;14.775639896613747;5364.350235517764;2956.1459472134356;363.24107609887926;87.46874024046852;702.1656320504384;1836.1430634062121;1241.2172494038043;128.9810954929841;11.321695094315583;3919.8287354477543;2447.622928720371;300.755511530394;75.52981933601983;370.13831898911405;736.2578336401702;309.5779770233932;25.093425615033706;3.453944802298163;1444.5215000700096;508.5230184930647;62.48556456848524;11.9389209044487;
